
Case 173b

  x         y
 19  5.90e-09  
 30  8.70e-09  
 45  1.25e-08  
 63  1.64e-08  
 84  2.26e-08  
118  3.14e-08  
155  3.88e-08  
210  5.26e-08  
304  7.95e-08 
375  9.75e-08 
475  1.23e-07 
620  1.60e-07 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``On the
Photo-Electric Effect with the Alkali Metals. II. The Dependence of
Photo-Electric Current on Light Intensity,'' F. K. Richtmyer, p. 407.

Description: Photoelectric current in amps vs. light intensity in
foot-candles.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 174

    x      y
 1.90   4.38  
 2.50   5.78  
 3.20   7.60  
 3.22   7.91  
 3.80   8.96  
 5.05  12.40  
 5.05  12.27  
 5.08  12.15  
 5.08  12.15  
 5.10  12.25  
 5.10  12.30 
 6.55  16.15 
 7.78  18.18 
10.25  24.60 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``A Systematic Study
of Vibrators and Receivers for Short Electrical Waves,'' Harold W.
Webb and L. E. Woodman, p. 106.

Description: Wavelength in cm vs. length of rod in cm.

Reference Relation: $y=kx$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 175

   x     y
1.27   8.9  
1.59  10.4  
1.91  11.4  
2.22  12.8  
2.54  14.7 
3.18  17.8 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``A Systematic Study
of Vibrators and Receivers for Short Electrical Waves,'' Harold W.
Webb and L. E. Woodman, p. 110.

Description: Wavelength vs. diameter of sphere, both in cm.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source says the reference relation holds for wavelengths
between 7 and 20 cm and only this data has been included.

              ---------------------------------------------

Case 176a

   x    y
15.8  207  
12.2  114  
 9.1   62 
 7.7   51 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``A Systematic Study
of Vibrators and Receivers for Short Electrical Waves,'' Harold W.
Webb and L. E. Woodman, p. 114.

Description: Energy vs. wavelength; for a rod vibrator.

Reference Relation: $y/x^{2}=k$

              ---------------------------------------------

Case 176b

   x    y
17.8  440  
12.8  210  
10.4  180 
 8.9  110 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``A Systematic Study
of Vibrators and Receivers for Short Electrical Waves,'' Harold W.
Webb and L. E. Woodman, p. 114.

Description: Energy vs. wavelength; for a Righi vibrator.

Reference Relation: $y/x^{2}=k$

              ---------------------------------------------

Case 177

    x       y
527.0  166.00  
512.5  181.50  
494.5  200.90  
465.0  234.03  
454.0  248.40  
443.0  263.20  
429.0  279.00 
420.0  286.50 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``On the Photoelectric
Effect of Sodium-Potassium Alloy and its Bearing on the Structure of
the Ether,'' Jakob Kunz, p. 226.

Description: Potential of alloy vs. wavelength.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: I have corrected the second $x$ value from 712.5 to 512.5 on
the basis of an accompanying graph.  The source says the reference
relation holds up to ``about'' $\lambda=520$; this appears to
correspond to the observations for which the source compares observed
and calculated values and only these have been included here.

              ---------------------------------------------

Case 178a

    x        y
 9050  0.00169  
10100  0.00211  
10900  0.00246  
11750  0.00293  
13750  0.00389 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``Dispersion of
Magnetic Double Refraction in Liquids Compared with that of Electric
Double Refraction,'' C. A. Skinner, p. 543.

Description: Retardation vs. field; for nitro benzol, wavelength=500
microns.

Reference Relation: $y/x^{2}=k$

              ---------------------------------------------

Case 178b

    x        y
 9000  0.00115  
 9950  0.00138  
10900  0.00163  
11750  0.00196  
13750  0.00257 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``Dispersion of
Magnetic Double Refraction in Liquids Compared with that of Electric
Double Refraction,'' C. A. Skinner, p. 543.

Description: Retardation vs. field; for nitro toluol, wavelength=500
microns.

Reference Relation: $y/x^{2}=k$

              ---------------------------------------------

Case 178c

    x        y
 8900  0.00171  
10050  0.00219  
10850  0.00260  
11750  0.00304  
13800  0.00415 

Source: {\em Physical Review}, Vol. XXIX, 1909, ``Dispersion of
Magnetic Double Refraction in Liquids Compared with that of Electric
Double Refraction,'' C. A. Skinner, p. 543.

Description: Retardation vs. field; for a-mono-bromo-napthalene,
wavelength=500 microns.

Reference Relation: $y/x^{2}=k$

Comments: I have corrected the decimal point in two observations where
it appears to be a clear typographic error.

              ---------------------------------------------

Case 179a

    x         y
 22.6  .0001848  
 23.0  .0001849  
 23.7  .0001845  
 24.0  .0001835  
 24.8  .0001845  
 25.3  .0001915  
 25.7  .0001829  
220.2  .0002735  
347.0  .0003008  
479.3  .0003222  
481.7  .0003519 
489.4  .0003562 
496.9  .0003607 
498.0  .0003551 
501.2  .0003606 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Coefficients
of Gas Viscosity. II,'' Willard J. Fisher, p. 104.

Description: Viscosity vs. Centigrade temperature; for air.

Reference Relation: $y^{1.5}/(x+273)=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 179b

    x         y
 25.0  .0001498  
 26.2  .0001517  
 75.8  .0001739  
141.6  .0001970  
183.1  .0002161  
224.4  .0002348  
289.9  .0002610 
413.6  .0003073 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Coefficients
of Gas Viscosity. II,'' Willard J. Fisher, p. 104.

Description: Viscosity vs. Centigrade temperature; for N$_{2}$O.

Reference Relation: $y^{1.5}/(x+273)=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 180

    x      y
116.2  1.672  
112.5  1.662  
106.8  1.643  
102.1  1.630  
100.0  1.623  
 97.5  1.621  
 97.1  1.614 
 96.7  1.610 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Dispersion of
Electric Double Refraction,'' T. H. Havelock, p. 138.

Description: Index of refraction vs. dispersion of double refraction.

Reference Relation: $xy/(y^{2}-1)^{2}=k$

Comments: A simple linear relationship fits just as well.

              ---------------------------------------------

Case 181a

  x       y
  0  1.0000  
  2  0.9738  
 42  0.9970  
 87  0.9828  
107  0.9626 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Effect of
Torsion on Thermal and Electrical Conductivity,'' Newland F. Smith,
pp. 434--436.

Description: Ratio of thermal conductivity after twist to conductivity
before vs. angle of twist in degrees; for a steel bar.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.  The source gives many data sets; I have taken the first for
each material.

              ---------------------------------------------

Case 181b

 x       y
 0  1.0000  
24  0.9951  
45  0.9971 
58  0.9890 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Effect of
Torsion on Thermal and Electrical Conductivity,'' Newland F. Smith,
pp. 434--436.

Description: Ratio of thermal conductivity after twist to conductivity
before vs. angle of twist in degrees; for an iron bar.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.  The source gives many data sets; I have taken the first for
each material.

              ---------------------------------------------

Case 181c

  x       y
  0  1.0000  
 29  0.9950  
 72  0.9856  
112  0.9799  
134  0.9756 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Effect of
Torsion on Thermal and Electrical Conductivity,'' Newland F. Smith,
pp. 434--436.

Description: Ratio of thermal conductivity after twist to conductivity
before vs. angle of twist in degrees; for a copper bar.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.  The source gives many data sets; I have taken the first for
each material.

              ---------------------------------------------

Case 181d

  x       y
  0  1.0000  
 25  0.9807  
 47  0.9874  
107  0.9626  
118  0.9626 

Source: {\em Physical Review}, Vol. XXVIII, 1909, ``The Effect of
Torsion on Thermal and Electrical Conductivity,'' Newland F. Smith,
pp. 434--436.

Description: Ratio of thermal conductivity after twist to conductivity
before vs. angle of twist in degrees; for a brass bar.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.  The source gives many data sets; I have taken the first for
each material.

              ---------------------------------------------

Case 182a

     x    y
312000  2.0  
356000  2.5  
378000  3.0  
390000  3.5  
420000  5.2 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``The Frequency of
the Singing Arc,'' George W. Nasmyth, pp. 134--135.

Description: Arc current vs. frequency.

Reference Relation: $x^{2}=k_{1}/y^{2}+k_{2}$

Comments: The source gives six tables; I have taken the first four.

              ---------------------------------------------

Case 182b

     x    y
315000  2.1  
356000  2.8  
365000  3.0 
379000  3.5 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``The Frequency of
the Singing Arc,'' George W. Nasmyth, pp. 134--135.

Description: Arc current vs. frequency.

Reference Relation: $x^{2}=k_{1}/y^{2}+k_{2}$

Comments: The source gives six tables; I have taken the first four.

              ---------------------------------------------

Case 182c

     x    y
316000  4.2  
355000  5.0  
371000  5.8 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``The Frequency of
the Singing Arc,'' George W. Nasmyth, pp. 134--135.

Description: Arc current vs. frequency.

Reference Relation: $x^{2}=k_{1}/y^{2}+k_{2}$

Comments: The source gives six tables; I have taken the first four.

              ---------------------------------------------

Case 182d

     x    y
217000  1.0  
236000  1.5  
263000  2.0  
274000  2.5  
289000  3.0 
295000  4.0 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``The Frequency of
the Singing Arc,'' George W. Nasmyth, pp. 134--135.

Description: Arc current vs. frequency.

Reference Relation: $x^{2}=k_{1}/y^{2}+k_{2}$

Comments: The source gives six tables; I have taken the first four.

              ---------------------------------------------

Case 183a

  x      y
525  4.972  
551  4.931  
565  4.911  
593  4.869  
615  4.836 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``On the Conductance
and Fluidity of Fused Salts,'' H. M. Goodwin and H. T. Kalmus,
pp. 324--325.

Description: Density of PbCl$_{2}$ referred to H$_{2}$O at 4$^{\circ}$
Centigrade vs. temperature.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 183b

  x      y
373  5.820  
398  5.779  
420  5.738 
488  5.609 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``On the Conductance
and Fluidity of Fused Salts,'' H. M. Goodwin and H. T. Kalmus,
pp. 324--325.

Description: Density of PbBr$_{2}$ referred to H$_{2}$O at 4$^{\circ}$
Centigrade vs. temperature.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 183c

  x      y
411  2.289  
433  2.274  
477  2.246 
510  2.216 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``On the Conductance
and Fluidity of Fused Salts,'' H. M. Goodwin and H. T. Kalmus,
pp. 324--325.

Description: Density of K$_{2}$Cr$_{2}$O$_{7}$ referred to H$_{2}$O at
4$^{\circ}$ Centigrade vs. temperature.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 184

    x       y
12.99  0.1188  
14.47  0.1258  
15.70  0.1328  
16.92  0.1407  
18.19  0.1514  
19.41  0.1567  
20.66  0.1664  
21.88  0.1774  
22.45  0.1892 
24.41  0.2022 
26.19  0.2158 
27.09  0.2322 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``On the Conductance
and Fluidity of Fused Salts,'' H. M. Goodwin and H. T. Kalmus,
p. 317.

Description: Equivalent fluidity vs. equivalent conductance.

Reference Relation: $y=kx$

Comments: In the source, $x/y$ is tabulated and found to be relatively
constant; hence, this is an example of real scientists using a
Bacon-style invariant.

              ---------------------------------------------

Case 185

   x     y
37.3  0.70  
70.5  3.09  
96.9  5.70 

Source: {\em Physical Review}, Vol. XXVII, 1908, ``An Investigation of
the Electric Intensities and Electric Displacement Produced in
Insulators by their Motion in a Magnetic Field,'' S. J. Barnett,
p. 461.

Description: Deflection in units of 2 cm vs. speed in rotations per
second.

Reference Relation: $y=kx^{2}$

              ---------------------------------------------

Case 186a

    x     y
337.0  39.4  
353.0  43.6  
356.0  43.8  
357.0  44.1  
385.2  50.2  
406.0  56.2  
495.0  75.7 
   
Source: {\em Physical Review}, Vol. XXVI, 1908, ``On the Density,
Electrical Conductivity and Viscosity of Fused Salts and their
Mixtures,'' H. M. Goodwin and R. D. Mailey, pp. 48ff.

Description: Fluidity vs. temperature; for sodium nitrate.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 186b

  x     y
347  35.8  
371  42.5  
377  43.5  
396  46.7  
418  52.9  
462  62.9  
506  74.4 
   
Source: {\em Physical Review}, Vol. XXVI, 1908, ``On the Density,
Electrical Conductivity and Viscosity of Fused Salts and their
Mixtures,'' H. M. Goodwin and R. D. Mailey, pp. 48ff.

Description: Fluidity vs. temperature; for potassium nitrate.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 186c

    x     y
259.0  17.9  
269.0  19.6  
274.0  20.6  
284.0  22.2  
310.0  27.1  
317.5  28.6  
319.0  28.7 
320.0  28.8 
344.0  34.0 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``On the Density,
Electrical Conductivity and Viscosity of Fused Salts and their
Mixtures,'' H. M. Goodwin and R. D. Mailey, pp. 48ff.

Description: Fluidity vs. temperature; for lithium nitrate.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 186d

    x     y
244.0  26.5  
265.5  30.5  
275.0  32.8  
309.0  38.3  
342.0  43.5 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``On the Density,
Electrical Conductivity and Viscosity of Fused Salts and their
Mixtures,'' H. M. Goodwin and R. D. Mailey, pp. 48ff.

Description: Fluidity vs. temperature; for silver nitrate.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 187a

   x      y
3000    2.8  
4000   13.6  
5000   28.3  
6000   50.9  
7000   73.5 
8000  104.5 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 131.

Description: Current in $10^{-7}$ amps vs. potential in volts.

Reference Relation: $y=k_{1}x(x+k_{2})$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 187b

   x      y
3000    2.3  
3500    6.8  
4000   13.6  
5000   28.8  
6000   50.3  
7000   76.3  
8000  104.5 
8500  125.4 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 131.

Description: Current in $10^{-7}$ amps vs. potential in volts.

Reference Relation: $y=k_{1}x(x+k_{2})$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 187c

   x      y
3500    5.7  
4000   11.9  
5000   26.6  
6000   49.2  
7000   73.5  
8000  101.7  
8350  118.1 
   
Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 131.

Description: Current in $10^{-7}$ amps vs. potential in volts.

Reference Relation: $y=k_{1}x(x+k_{2})$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 187d

   x      y
3500    4.5  
4000   10.7  
5000   26.0  
6000   47.5  
7000   73.4  
8000  102.3  
9000  141.2 
   
Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 131.

Description: Current in $10^{-7}$ amps vs. potential in volts.

Reference Relation: $y=k_{1}x(x+k_{2})$

Comments: The source gives six data sets; I have taken the first four.

              ---------------------------------------------

Case 188

    x     y
0.060  2825  
0.107  3125  
0.336  4500  
0.464  5000  
0.640  5850 
1.090  7525 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 140.

Description: Minimum potential to start flow of current, in volts,
vs. diameter of point in mm.

Reference Relation: $y=k_{1}+k_{2}x^{2/3}$

              ---------------------------------------------

Case 189

     x     y
0.0068  2615  
0.0120  2665  
0.0550  2860  
0.0960  2985  
0.1980  3505 
0.3640  4320 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Discharge of
Electricity from Pointed Conductors,'' John Zeleny, p. 134.

Description: Minimum potential to start flow of current, in volts,
vs. diameter of point in mm.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 190a

    x      y
2.049  129.9  
1.750  264.1  
1.550  341.1  
1.500  381.0  
1.280  491.2  
0.637  743.0  
0.493  808.0 
0.291  920.0 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Heat Dilution of
Aqueous Salt Solutions,'' F. L. Bishop, p. 174.

Description: Total heat absorbed when that quantity of solution
containing one mol was diluted from the highest concentration to the
one in question (Col. IX in the source's data table) vs.
concentration of solution after adding water (Col. IV).

Reference Relation: $y=k_{1}x+k_{2}$

Comments: Bishop explicitly states that he does not believe the
relation will hold outside the given range of concentrations.  Also,
his comments and a graph suggest he does not believe the relation
holds even within the given range for potassium chloride, which was
therefore not taken.  This is for potassium nitrate.

              ---------------------------------------------

Case 190b

    x      y
0.400  594.0  
0.409  581.0  
0.593  507.0  
1.040  355.0  
1.500  189.2 
1.510  185.1 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Heat Dilution of
Aqueous Salt Solutions,'' F. L. Bishop, p. 174.

Description: Total heat absorbed when that quantity of solution
containing one mol was diluted from the highest concentration to the
one in question (Col. IX in the source's data table) vs.
concentration of solution after adding water (Col. IV).

Reference Relation: $y=k_{1}x+k_{2}$

Comments: Bishop explicitly states that he does not believe the
relation will hold outside the given range of concentrations.  Also,
his comments and a graph suggest he does not believe the relation
holds even within the given range for potassium chloride, which was
therefore not taken.  This is for sodium nitrate.

              ---------------------------------------------

Case 190c

    x    y
0.137  450  
0.191  409  
0.286  319  
0.360  170  
0.503  153  
0.506  144  
0.510  138 
   
Source: {\em Physical Review}, Vol. XXVI, 1908, ``The Heat Dilution of
Aqueous Salt Solutions,'' F. L. Bishop, p. 174.

Description: Total heat absorbed when that quantity of solution
containing one mol was diluted from the highest concentration to the
one in question (Col. IX in the source's data table) vs.
concentration of solution after adding water (Col. IV).

Reference Relation: $y=k_{1}x+k_{2}$

Comments: Bishop explicitly states that he does not believe the
relation will hold outside the given range of concentrations.  Also,
his comments and a graph suggest he does not believe the relation
holds even within the given range for potassium chloride, which was
therefore not taken.  This is for barium nitrate.

              ---------------------------------------------

Case 191

   x    y
80.0   12  
60.0   27  
50.0   39  
40.0   51  
30.0   68  
25.0   79  
20.0   93 
12.5  117 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``Radioactivity of a
Smoke Laden Atmosphere,'' S. J. Allen, p. 489.

Description: Time in minutes to reach various given intensities vs.
the intensities as a percent of intensity at time zero

Reference Relation: $x=k_{1}k_{2}^{y}$

Comments: Many curves are given in the source, but this is singled out
as the only one which is ``truly exponential.''

              ---------------------------------------------

Case 192

     x      y
372.12  96.00  
371.00  95.75  
293.00  73.35  
273.00  67.61  
 83.00  11.99 
 77.50  10.47 

Source: {\em Physical Review}, Vol. XXVI, 1908, ``Coefficient of
Linear Expansion at Low Temperatures,'' Herbert G. Dorsey, p. 93.

Description: Resistance in ohms vs. absolute temperature.

Reference Relation: $y=k_{1}x^{2}+k_{2}x+k_{3}$

Comments: The source makes clear that this is just an empirical curve
to be used for interpolation.

              ---------------------------------------------

Case 193

    x     y
16.80  32.5  
15.50  29.5  
14.20  28.2  
12.50  24.2  
10.90  21.2  
 9.40  17.2  
 7.40  14.7  
 5.40  11.0  
 2.75   6.0 
 0.65   1.6 
   
Source: {\em Physical Review}, Vol. XXV, 1907, ``A Study of the
Propagation and Interception of Energy in Wireless Telegraphy. Part
I,'' Charles A. Culver, p. 211.

Description: Galvanometer deflection vs. length of horizontal
receiving antenna in meters.

Reference Relation: $y=kx$

Comments: This data set seems easy, but neither E* nor B*(10) proposes
the reference relation.

              ---------------------------------------------

Case 194a

    x     y
0.024  1620  
0.039  1980  
0.091  2470  
0.174  3050  
0.244  3400 
0.500  4650 

Source: {\em Physical Review}, Vol. XXV, 1907, ``The Discharge of
Electricity from Pointed Conductors Differing in Size,'' John Zeleny,
p. 315.

Description: Minimum voltage in volts to start current flowing vs.
diameter of point in mm; for positive discharge from cylindrical
points with hemispherical ends 1 cm from plate.

Reference Relation: $y=k_{1}x^{.5}+k_{2}$

Comments: I have taken the first four of the data sets in the source.

              ---------------------------------------------

Case 194b

   x     y
0.73  5530  
1.13  6770  
2.00  9250 

Source: {\em Physical Review}, Vol. XXV, 1907, ``The Discharge of
Electricity from Pointed Conductors Differing in Size,'' John Zeleny,
p. 315.

Description: Minimum voltage in volts to start current flowing vs.
diameter of point in mm; for positive discharge from cylindrical
points with hemispherical ends 1 cm from plate.

Reference Relation: $y=k_{1}x^{.5}$

Comments: I have taken the first four of the data sets in the source.
The reference relation here is different than in the other sets making
up Case 194, but the data is the second half of a table, the first
half of which makes up the data for Case 194a, and the reference
relation here differs only in excluding the intercept.  Hence, it
                                                       
seemed unreasonable to count this as a separate case.

              ---------------------------------------------

Case 194c

    x     y
0.088  2440  
0.197  3175  
0.267  3550  
0.466  4475  
0.516  4750 

Source: {\em Physical Review}, Vol. XXV, 1907, ``The Discharge of
Electricity from Pointed Conductors Differing in Size,'' John Zeleny,
p. 319.

Description: Minimum voltage in volts to start current flowing vs.
diameter of point in mm; for positive discharge from cylindrical
points with plane ends 1.5 cm from plate.

Reference Relation: $y=k_{1}x^{.5}+k_{2}$

Comments: I have taken the first four of the data sets in the source.
The source says different values of $k_{1}$ and $k_{2}$ must be used
for values of $x$ above and below .7.  Hence, I have split this data
into two sets.  See Case 194d.

                                                       
              ---------------------------------------------

Case 194d

    x     y
0.808  5750
1.170  6800
1.680  8015
2.180  9050 

Source: {\em Physical Review}, Vol. XXV, 1907, ``The Discharge of
Electricity from Pointed Conductors Differing in Size,'' John Zeleny,
p. 319.

Description: Minimum voltage in volts to start current flowing vs.
diameter of point in mm; for positive discharge from cylindrical
points with plane ends 1.5 cm from plate.

Reference Relation: $y=k_{1}x^{.5}+k_{2}$

Comments: I have taken the first four of the data sets in the source.
See comment for Case 194c.

                                                       
              ---------------------------------------------

Case 195a

  x     y
 20  1.60  
 30  1.11  
 40  0.83  
 50  0.64  
 60  0.54  
 71  0.46  
 80  0.40 
 91  0.35 
100  0.32 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Capacity and
Resistance of Aluminum Anode Films,'' C. McCheyne Gordon, p. 65.

Description: Capacity vs. formation voltage; for HNaNH$_{4}$PO$_{4}$
solution.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 195b

  x     y
 10  3.80  
 20  1.95  
 40  0.95  
 81  0.48  
 90  0.42 
100  0.38 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Capacity and
Resistance of Aluminum Anode Films,'' C. McCheyne Gordon, p. 65.

Description: Capacity vs. formation voltage; for
K$_{2}$Cr$_{2}$O$_{7}$ solution.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 196a

    x      y
75.54   3.49  
69.69   4.20  
52.86   5.03  
22.14  12.53  
15.79  17.72 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Absorption of
Alpha Rays in Gases and Vapors,'' E. P. Adams, p. 112.

Description: Maximum distance in cm between polonium and screen vs.
pressure in cm of mercury; for air in test tube.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 196b

   x      y
9.60   8.74  
8.65   9.43  
7.65  10.67 
7.20  11.33 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Absorption of
Alpha Rays in Gases and Vapors,'' E. P. Adams, p. 112.

Description: Maximum distance in cm between polonium and screen vs.
pressure in cm of mercury; for ethyl iodide in test tube.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 196c

    x      y
70.15   4.03  
59.30   4.70  
44.15   6.09  
34.07   7.87  
18.60  14.33 
15.60  16.06 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Absorption of
Alpha Rays in Gases and Vapors,'' E. P. Adams, p. 112.

Description: Maximum distance in cm between polonium and screen vs.
pressure in cm of mercury; for oxygen in test tube.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 196d

   x      y
22.8   2.38  
21.0   2.53  
17.9   2.97  
16.6   3.53  
14.1   4.29  
 9.5   5.97  
 6.4   8.58 
 4.5  11.58 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Absorption of
Alpha Rays in Gases and Vapors,'' E. P. Adams, p. 112.

Description: Maximum distance in cm between polonium and screen vs.
pressure in cm of mercury; for nickel carbonyl in test tube.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 197a

    x     y
0.560  1.68  
1.025  3.59  
1.585  5.21 
1.995  7.05 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Elastic Modulus
for Small Loads at the Elastic Limit,'' Henry W. Bearce, p. 192.

Description: Deflection in wavelengths of sodium light vs. mass in
grams; for an iron bar.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 197b

    x     y
0.560  1.34  
1.025  2.44  
1.585  3.67 
1.995  5.01 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Elastic Modulus
for Small Loads at the Elastic Limit,'' Henry W. Bearce, p. 192.

Description: Deflection in wavelengths of sodium light vs. mass in
grams; for a steel bar.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 197c

    x     y
0.560  1.35  
1.025  2.74  
1.585  4.54 
1.995  5.92 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Elastic Modulus
for Small Loads at the Elastic Limit,'' Henry W. Bearce, p. 192.

Description: Deflection in wavelengths of sodium light vs. mass in
grams; for a copper bar.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 197d

    x     y
0.560  1.35  
1.025  2.68  
1.585  4.02 
1.995  5.51 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``The Elastic Modulus
for Small Loads at the Elastic Limit,'' Henry W. Bearce, p. 192.

Description: Deflection in wavelengths of sodium light vs. mass in
grams; for a brass bar.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 198

x          y
0  2.437e-06  
4  2.604e-06  
6  2.665e-06 
8  2.749e-06 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``On the
Susceptibilities of Mixtures of Salt Solutions,'' J. C. McLennan and
C. S. Wright, p. 283.

Description: Susceptibility vs. amount of copper sulphate added to
solution in cc.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 199a

 x    y
 4   45  
 8   75  
20  200 
40  455 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``On the Magnetic
Behavior of Certain Nickel Alloys,'' Bruce V. Hill, p. 329.

Description: Depression of transformation point in Centigrade degrees
vs. percent copper in alloy.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 199b

 x    y
 5   37  
10   72  
15  110 

Source: {\em Physical Review}, Vol. XXIV, 1907, ``On the Magnetic
Behavior of Certain Nickel Alloys,'' Bruce V. Hill, p. 329.

Description: Depression of transformation point in Centigrade degrees
vs. percent tin in alloy.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 200a

      x          y
